"Region","Year","meanPrec"
"ITF4","1975",4.35438819601039
"ITF5","1975",5.38105901167144
"ITF6","1975",7.58431521757789
"ITG1","1975",4.39131251908921
"ITG2","1975",5.77584474816658
"ITH3","1975",8.40943513480195
"ITH4","1975",15.8482763338323
"ITI1","1975",7.74822751079839
"ITI2","1975",6.56607047655644
"ITI4","1975",7.78520578627102
"LT","1975",4.21820324261328
"LU","1975",5.94648949636849
"LV","1975",4.26827660488549
"MT","1975",0
"NL11","1975",5.8974069619554
"NL12","1975",5.76678426469524
"NL13","1975",5.68565803971531
"NL21","1975",5.41651846963706
"NL22","1975",5.31271888419131
"NL23","1975",5.95772657858409
"NL31","1975",5.66057880959292
"NL32","1975",5.94477952097916
"NL33","1975",5.79948377239238
"NL34","1975",5.95795754488144
"NL41","1975",5.55561050316815
"NL42","1975",4.87355314314653
"PL11","1975",4.23975740477766
"PL12","1975",3.94840302649777
"PL21","1975",6.28265076392803
"PL22","1975",6.16864501125606
"PL31","1975",4.2963218227785
"PL32","1975",5.31100055758496
"PL33","1975",4.82818192447891
"PL34","1975",4.22041896023474
"PL41","1975",3.59697852031531
"PL42","1975",3.7927641736399
"PL43","1975",3.47293211071127
"PL51","1975",5.51745064155782
"PL52","1975",5.69630132557214
"PL61","1975",3.31898244832966
"PL62","1975",4.27858804137213
"PL63","1975",3.59299857290997
"PT11","1975",6.03490655001574
"PT15","1975",5.30665113729611
"PT16","1975",6.22956702186746
"PT17","1975",4.50365867245294
"PT18","1975",4.9774063734973
"PT20","1975",0
"PT30","1975",0
"RO11","1975",4.33176718243555
"RO12","1975",4.79339567767368
"RO21","1975",3.67081043869923
"RO22","1975",3.07775947280737
"RO31","1975",4.39918826797534
"RO32","1975",4.57236409856477
"RO41","1975",4.95812974011886
"RO42","1975",4.89454231765998
"SE11","1975",3.73056912652361
"SE12","1975",3.7403815008079
"SE21","1975",3.88467734521224
"SE22","1975",4.44163792077
"SE23","1975",4.92179739404359
"SE31","1975",4.11021579661534
"SE32","1975",4.21084834858999
"SE33","1975",4.24158469958058
"SI03","1975",8.57970938409558
"SI04","1975",13.4044654502499
"SK01","1975",4.4619395902985
"SK02","1975",4.49262079180244
"SK03","1975",5.82802920401627
"SK04","1975",6.02100225117683
"UKC","1975",5.25783330964354
"UKD","1975",6.92639968505183
"UKE","1975",4.68747949046202
"UKF","1975",4.23297769321742
"UKG","1975",4.53810897213085
"UKH","1975",4.44306171278511
"UKJ","1975",5.17478470351059
"UKK","1975",5.90274644279652
"UKL","1975",7.06973167883369
"UKM","1975",6.73070972171509
"UKN","1975",6.95280418564838
"AT11","1976",4.87506560598718
"AT12","1976",5.29943650959589
"AT13","1976",5.28523096861131
"AT21","1976",7.11138886003583
"AT22","1976",6.65103702957497
"AT31","1976",7.03149121615802
"AT32","1976",11.1867303959444
"AT33","1976",8.16736111171934
"AT34","1976",9.29309735058239
"BE10","1976",4.55166665216287
"BE21","1976",4.08304648686791
"BE22","1976",3.49912375733987
"BE23","1976",3.86746708340865
"BE24","1976",3.83790898934318
"BE25","1976",4.15054625469433
"BE31","1976",3.84270738837257
"BE32","1976",4.38350417890209
"BE33","1976",4.33487194063769
"BE34","1976",5.67170658773392
"BE35","1976",4.58409178304916
"BG31","1976",5.85420137173718
"BG32","1976",4.7802385100481
"BG33","1976",3.64519657757414
"BG34","1976",4.32282360676423
"BG41","1976",6.50953577981191
"BG42","1976",4.91128998268963
"CY","1976",3.53315948736932
"CZ01","1976",2.83923457213333
"CZ02","1976",3.53105782593893
"CZ03","1976",4.93491066074769
"CZ04","1976",4.26733127941401
"CZ05","1976",5.78118126161349
"CZ06","1976",4.438857319944
"CZ07","1976",5.44854963240111
"CZ08","1976",5.6896872984549
"DE1","1976",5.93453852207998
"DE2","1976",5.74866472546538
"DE4","1976",3.24044280586767
"DE5","1976",4.78015491082002
"DE6","1976",4.40687101517084
"DE7","1976",4.03759309554922
"DE8","1976",3.78710246971687
"DE9","1976",4.74709809617955
"DEA","1976",4.80484647471852
"DEB","1976",4.20884432992054
"DEC","1976",4.36349900796435
"DED","1976",4.16455202650281
"DEE","1976",3.26926091498938
"DEF","1976",4.34474429613528
"DEG","1976",4.01213679228207
"DK01","1976",3.60945653317919
"DK02","1976",3.30351886079799
"DK03","1976",4.46263784988254
"DK04","1976",4.35832585211737
"DK05","1976",4.56666409581991
"EE","1976",4.6841292108601
"EL30","1976",4.82045698750724
"EL41","1976",5.96631715102221
"EL42","1976",0
"EL43","1976",7.85934671879808
"EL51","1976",5.11372808921945
"EL52","1976",5.66211805406899
"EL53","1976",4.72772655456007
"EL54","1976",9.67952237147071
"EL61","1976",5.24941324871751
"EL62","1976",11.6466666062673
"EL63","1976",7.73227419457448
"EL64","1976",5.31857660397363
"EL65","1976",6.50415422664847
"ES11","1976",11.1289459853955
"ES12","1976",8.74350889210115
"ES13","1976",10.3349232609565
"ES21","1976",8.26077261683988
"ES22","1976",5.4532415946124
"ES23","1976",4.29790199090184
"ES24","1976",3.6579997135392
"ES30","1976",4.93338564211997
"ES41","1976",4.80163343391759
"ES42","1976",4.80707342069791
"ES43","1976",5.90857956777097
"ES51","1976",4.69229602541762
"ES52","1976",4.32590243027412
"ES53","1976",4.69500004251798
"ES61","1976",5.08672674070039
"ES62","1976",3.53945841126267
"ES70","1976",2.90674604191667
"FI19","1976",3.59531402095919
"FI1B","1976",3.99358334799608
"FI1C","1976",3.68923623200776
"FI1D","1976",3.88129260832954
"FI20","1976",3.51728257320929
"FR10","1976",3.68335624246589
"FR21","1976",4.15377533612387
"FR22","1976",3.72293631589617
"FR23","1976",4.20047932789799
"FR24","1976",4.36420222709307
"FR25","1976",4.95845362288537
"FR26","1976",5.09274179396428
"FR30","1976",4.41634036784117
"FR41","1976",4.68469033402221
"FR42","1976",5.1974888917795
"FR43","1976",7.54685768005492
"FR51","1976",4.83239504094958
"FR52","1976",5.26697488952916
"FR53","1976",6.05220712986884
"FR61","1976",8.2950341255614
"FR62","1976",7.34940850277164
"FR63","1976",7.63780594790706
"FR71","1976",7.36250709250084
"FR72","1976",5.58771653517096
"FR81","1976",7.0620254221368
"FR82","1976",7.80752613663673
"FR83","1976",10.6791667184896
"HR03","1976",11.2450532319883
"HR04","1976",7.31066145114455
"HU1","1976",5.00556392216365
"HU21","1976",4.91669464487186
"HU22","1976",4.81929724838949
"HU23","1976",5.24712872766284
"HU31","1976",5.37606945093426
"HU32","1976",4.42286472107668
"HU33","1976",4.34729587451915
"IE01","1976",7.66206709996051
"IE02","1976",8.28855264497954
"ITC1","1976",8.63821510296431
"ITC2","1976",10.4173627706233
"ITC3","1976",10.3797102531661
"ITC4","1976",9.55662593850918
"ITF1","1976",9.32893483037267
"ITF2","1976",6.64659983320495
"ITF3","1976",9.50508014119534
"ITF4","1976",6.70279342009349
"ITF5","1976",7.91037685280602
"ITF6","1976",11.3312391682811
"ITG1","1976",7.18327025015067
"ITG2","1976",6.95687171432134
"ITH3","1976",8.54648250128093
"ITH4","1976",15.9473528468843
"ITI1","1976",8.8206745739632
"ITI2","1976",10.064417602493
"ITI4","1976",9.62631195073466
"LT","1976",4.16576980238266
"LU","1976",5.35297405734629
"LV","1976",4.40622226157114
"MT","1976",0
"NL11","1976",4.93912372106049
"NL12","1976",4.38223320658785
"NL13","1976",4.94676048127158
"NL21","1976",4.83350099966408
"NL22","1976",4.33287948447088
"NL23","1976",4.30634484264193
"NL31","1976",4.73577994761502
"NL32","1976",4.98630190252676
"NL33","1976",4.49987852939388
"NL34","1976",3.66229578371775
"NL41","1976",4.07652956844258
"NL42","1976",3.98627292719728
"PL11","1976",4.1654526675109
"PL12","1976",3.66717917690683
"PL21","1976",5.70977387891515
"PL22","1976",5.59883017215437
"PL31","1976",3.92721200863171
"PL32","1976",4.93975118984523
"PL33","1976",4.03501435356811
"PL34","1976",4.1582615319787
"PL41","1976",4.3839448185009
"PL42","1976",4.18000001788826
"PL43","1976",3.72558164360233
"PL51","1976",5.62825288991466
"PL52","1976",5.58260504759087
"PL61","1976",4.45096648814172
"PL62","1976",4.05041992472313
"PL63","1976",4.37486063932583
"PT11","1976",7.97723685075763
"PT15","1976",5.63606446549834
"PT16","1976",7.92078803747224
"PT17","1976",6.6581506537633
"PT18","1976",6.43221993748342
"PT20","1976",0
"PT30","1976",0
"RO11","1976",4.47200596547313
"RO12","1976",4.32822093770594
"RO21","1976",4.22247209522196
"RO22","1976",2.94332356772483
"RO31","1976",4.09592617156116
"RO32","1976",4.19242628463385
"RO41","1976",5.17834093603568
"RO42","1976",4.87174276886939
"SE11","1976",4.12310977849534
"SE12","1976",4.08923046617613
"SE21","1976",4.49653760413195
"SE22","1976",4.83052359504261
"SE23","1976",4.89584909753185
"SE31","1976",4.30971449429533
"SE32","1976",4.15271021005091
"SE33","1976",3.54832651740948
"SI03","1976",8.32153257544927
"SI04","1976",12.9239267958234
"SK01","1976",4.99909390877862
"SK02","1976",5.002961773938
"SK03","1976",6.3681107702583
"SK04","1976",5.56632501142129
"UKC","1976",5.80445193434373
"UKD","1976",7.25719417220277
"UKE","1976",5.7603884387322
"UKF","1976",4.54427615137562
"UKG","1976",5.38299431432869
"UKH","1976",4.31724687545104
"UKJ","1976",4.88342114657342
"UKK","1976",6.73402243201676
"UKL","1976",7.55951701156844
"UKM","1976",7.28513125576493
"UKN","1976",8.24950254224099
"AT11","1977",4.05787780813055
"AT12","1977",4.78922032543997
"AT13","1977",4.79241968661427
"AT21","1977",7.16028704014089
"AT22","1977",6.16327507802579
"AT31","1977",7.76393053979214
"AT32","1977",11.0429255828578
"AT33","1977",8.71199070147158
"AT34","1977",10.5853459985001
"BE10","1977",6.86749996741613
"BE21","1977",6.7544425960447
"BE22","1977",5.92926466574564
"BE23","1977",6.5269889156602
"BE24","1977",6.32632842330035
"BE25","1977",6.46374344327928
"BE31","1977",6.38235954620388
"BE32","1977",7.18115409690556
"BE33","1977",6.98363863902829
"BE34","1977",8.86282165777193
"BE35","1977",7.09793127811792
"BG31","1977",4.57873886709826
"BG32","1977",4.53100914662916
"BG33","1977",4.4303897842865
"BG34","1977",4.7354708463484
"BG41","1977",4.80109621365232
"BG42","1977",4.71498636115607
"CY","1977",2.87540767630406
"CZ01","1977",4.7485681397422
"CZ02","1977",5.33221075624457
"CZ03","1977",5.31724666099946
"CZ04","1977",5.7903030309313
"CZ05","1977",7.13775693387495
"CZ06","1977",4.96918142731194
"CZ07","1977",6.48065327982765
"CZ08","1977",7.71284831882051
"DE1","1977",7.61190962734815
"DE2","1977",7.49223721013627
"DE4","1977",4.98174338172108
"DE5","1977",5.84232809546468
"DE6","1977",5.9994181889408
"DE7","1977",6.71202411115855
"DE8","1977",5.01175715972358
"DE9","1977",6.11138526316899
"DEA","1977",6.54434365315423
"DEB","1977",6.4186839051921
"DEC","1977",7.56602621547192
"DED","1977",6.49671328484749
"DEE","1977",5.42741497304822
"DEF","1977",6.45774334421763
"DEG","1977",6.44473410938589
"DK01","1977",4.79486715116939
"DK02","1977",3.94282498848689
"DK03","1977",6.2223605961338
"DK04","1977",6.25650722697177
"DK05","1977",5.92478085451291
"EE","1977",6.18585861349262
"EL30","1977",2.97650538661307
"EL41","1977",4.06975814038187
"EL42","1977",0
"EL43","1977",5.74409330002467
"EL51","1977",4.67932617367265
"EL52","1977",3.72646579520393
"EL53","1977",3.79765617546062
"EL54","1977",6.76014984655804
"EL61","1977",3.24335033941566
"EL62","1977",7.35833297173182
"EL63","1977",4.78071510369379
"EL64","1977",3.28414593233995
"EL65","1977",4.00087894630583
"ES11","1977",13.8062237646008
"ES12","1977",10.9670832097879
"ES13","1977",10.8416240070253
"ES21","1977",9.07884707097037
"ES22","1977",5.62616752032379
"ES23","1977",4.99581439626914
"ES24","1977",4.53303157868834
"ES30","1977",4.47273766429463
"ES41","1977",5.6325356591803
"ES42","1977",4.53790673359397
"ES43","1977",6.22366608774713
"ES51","1977",6.04731194468008
"ES52","1977",4.93478494442387
"ES53","1977",5.03749996051192
"ES61","1977",4.15813304672584
"ES62","1977",3.44252679414147
"ES70","1977",3.93619045390496
"FI19","1977",5.26940248424473
"FI1B","1977",6.3504722474681
"FI1C","1977",5.78114784468775
"FI1D","1977",4.93182108833735
"FI20","1977",5.44463765577994
"FR10","1977",6.15279763224688
"FR21","1977",7.05928517246603
"FR22","1977",6.10878046159779
"FR23","1977",6.19640844525667
"FR24","1977",6.73477245515536
"FR25","1977",6.33682741611961
"FR26","1977",8.45174225808291
"FR30","1977",6.45280127687219
"FR41","1977",7.81452913278945
"FR42","1977",7.75110994868398
"FR43","1977",11.3331930742343
"FR51","1977",6.19062862845107
"FR52","1977",7.03019159009701
"FR53","1977",7.65225858226199
"FR61","1977",8.8366467039201
"FR62","1977",8.36648961440414
"FR63","1977",10.0795629509983
"FR71","1977",9.92443286881948
"FR72","1977",7.41456149195035
"FR81","1977",7.75585782690738
"FR82","1977",7.95578334169019
"FR83","1977",8.10048611958822
"HR03","1977",9.64574964677906
"HR04","1977",6.92800342034501
"HU1","1977",3.90077315255448
"HU21","1977",4.32428952376754
"HU22","1977",4.43512227593815
"HU23","1977",4.90378241733818
"HU31","1977",5.02015867975969
"HU32","1977",4.6254189832554
"HU33","1977",4.20642482493715
"IE01","1977",8.67824894034022
"IE02","1977",9.89586462625547
"ITC1","1977",9.94757787973514
"ITC2","1977",15.2928523519052
"ITC3","1977",12.0686231447735
"ITC4","1977",10.5198120666641
"ITF1","1977",7.40811712489907
"ITF2","1977",5.11345020364506
"ITF3","1977",5.92808148975146
"ITF4","1977",3.01164611002748
"ITF5","1977",3.87599557036597
"ITF6","1977",6.15551815796374
"ITG1","1977",3.12554781015792
"ITG2","1977",4.69575171487727
"ITH3","1977",9.09421406574416
"ITH4","1977",15.2484941938812
"ITI1","1977",7.08903772906257
"ITI2","1977",7.04279213570086
"ITI4","1977",6.74134035309754
"LT","1977",5.68216610328183
"LU","1977",8.54409184439216
"LV","1977",5.84680787144564
"MT","1977",0
"NL11","1977",6.51574384049114
"NL12","1977",6.23668307735272
"NL13","1977",6.71937265456969
"NL21","1977",6.70955539039319
"NL22","1977",6.42047327260176
"NL23","1977",6.36786239845974
"NL31","1977",6.75540231865615
"NL32","1977",6.50918775847446
"NL33","1977",6.85313084383725
"NL34","1977",6.14059640165248
"NL41","1977",6.58773076805255
"NL42","1977",6.17032125082569
"PL11","1977",5.40909567592441
"PL12","1977",5.14635709188375
"PL21","1977",6.15763476055601
"PL22","1977",7.02504286680172
"PL31","1977",4.8519386253723
"PL32","1977",5.08385128492632
"PL33","1977",5.0393088507168
"PL34","1977",5.11375878068514
"PL41","1977",4.83369147733866
"PL42","1977",4.79124640176694
"PL43","1977",4.89827632312535
"PL51","1977",6.65466326718062
"PL52","1977",6.59461085169568
"PL61","1977",4.7036074262577
"PL62","1977",5.23183675655552
"PL63","1977",4.86068388987547
"PT11","1977",10.847957729293
"PT15","1977",7.12199112483693
"PT16","1977",11.1194746131239
"PT17","1977",7.00251820610498
"PT18","1977",7.2248908839515
"PT20","1977",0
"PT30","1977",0
"RO11","1977",5.08583100865959
"RO12","1977",4.30147523455214
"RO21","1977",3.42468597717178
"RO22","1977",3.12132445833378
"RO31","1977",3.62117156683037
"RO32","1977",3.95600821258651
"RO41","1977",3.58600358734165
"RO42","1977",5.101631075188
"SE11","1977",5.68703249024182
"SE12","1977",6.00893097364654
"SE21","1977",5.62753926975157
"SE22","1977",6.27865266232807
"SE23","1977",7.65536861680331
"SE31","1977",6.32206840656826
"SE32","1977",5.17733484748248
"SE33","1977",5.20592895769031
"SI03","1977",8.28889845534303
"SI04","1977",13.1321549345347
"SK01","1977",4.01632452852688
"SK02","1977",4.58597247926832
"SK03","1977",6.526607343074
"SK04","1977",5.22620536388098
"UKC","1977",5.75458334164742
"UKD","1977",8.31690450154462
"UKE","1977",6.20500897896595
"UKF","1977",5.73199833166142
"UKG","1977",6.53209071356575
"UKH","1977",4.80985035402019
"UKJ","1977",6.11601647871268
"UKK","1977",7.94670316874002
"UKL","1977",9.30899967556207
"UKM","1977",8.25483474414382
"UKN","1977",8.49307825124536
"AT11","1978",4.13041405833286
"AT12","1978",3.94532051867293
"AT13","1978",3.87159636030235
"AT21","1978",7.85482407394383
"AT22","1978",6.5938246114494
"AT31","1978",6.42047536270831
"AT32","1978",10.0644149882785
"AT33","1978",8.49121909514989
"AT34","1978",10.7319653769896
"BE10","1978",6.15750000874201
"BE21","1978",5.82119666517107
"BE22","1978",5.14568013931606
"BE23","1978",5.44731637310916
"BE24","1978",5.51725094165163
"BE25","1978",5.6009489516995
"BE31","1978",5.53022298405331
"BE32","1978",6.17024878714439
"BE33","1978",6.01180456814755
"BE34","1978",7.70065445066224
"BE35","1978",6.645442233056
"BG31","1978",5.05310144678815
"BG32","1978",5.37817638725445
"BG33","1978",4.63742606068451
"BG34","1978",5.15612296491958
"BG41","1978",4.89314037455575
"BG42","1978",5.31787278627065
"CY","1978",3.76545566832312
"CZ01","1978",3.94019266845108
"CZ02","1978",4.41433457234832
"CZ03","1978",5.31229999572734
"CZ04","1978",5.6935950834612
"CZ05","1978",5.91792292804653
"CZ06","1978",3.97695087022581
"CZ07","1978",5.35845314186071
"CZ08","1978",6.36025357531069
"DE1","1978",8.3910667577313
"DE2","1978",7.37163813172304
"DE4","1978",4.85915098414137
"DE5","1978",6.55636384983143
"DE6","1978",6.37083335117724
"DE7","1978",5.47925172157843
"DE8","1978",4.77909011674802
"DE9","1978",6.27949664234392
"DEA","1978",6.35256637476403
"DEB","1978",6.01606803854227
"DEC","1978",7.10828136125788
"DED","1978",6.23758346233727
"DEE","1978",4.49207409382065
"DEF","1978",6.59540374450028
"DEG","1978",5.26609374746157
"DK01","1978",4.54024160805424
"DK02","1978",4.4939923090664
"DK03","1978",6.34583794221501
"DK04","1978",5.77992773047863
"DK05","1978",5.86634554101057
"EE","1978",7.15204776964161
"EL30","1978",4.94123653863226
"EL41","1978",6.04118274891328
"EL42","1978",0
"EL43","1978",6.26975996081655
"EL51","1978",5.24171050730647
"EL52","1978",5.6975669838684
"EL53","1978",5.14091786479742
"EL54","1978",9.38606976199728
"EL61","1978",5.54857988248826
"EL62","1978",10.0833333532015
"EL63","1978",7.77756992040543
"EL64","1978",5.78325568304607
"EL65","1978",6.88177860358338
"ES11","1978",13.1845824530984
"ES12","1978",10.5827047031002
"ES13","1978",10.1174573548757
"ES21","1978",9.02072343183499
"ES22","1978",5.45367332639154
"ES23","1978",4.60856051903895
"ES24","1978",2.99145016548459
"ES30","1978",4.25494906757645
"ES41","1978",5.44729842641426
"ES42","1978",3.96666330656749
"ES43","1978",5.74194320538628
"ES51","1978",3.40949508228341
"ES52","1978",3.00829878006811
"ES53","1978",5.224999944369
"ES61","1978",3.87594290367894
"ES62","1978",2.07643860085203
"ES70","1978",3.06670643129046
"FI19","1978",3.6725696580155
"FI1B","1978",4.61533891353342
"FI1C","1978",4.31441450688718
"FI1D","1978",3.57139775972601
"FI20","1978",3.84753626066705
"FR10","1978",5.98481683055069
"FR21","1978",6.27764419907902
"FR22","1978",5.88477200199996
"FR23","1978",6.51302147142243
"FR24","1978",5.66645322388908
"FR25","1978",6.8971281829286
"FR26","1978",6.11677225247358
"FR30","1978",5.60546297279966
"FR41","1978",6.90846230136831
"FR42","1978",7.84871310131916
"FR43","1978",9.62640129932485
"FR51","1978",6.26951290123775
"FR52","1978",6.8953318369477
"FR53","1978",6.69272448832162
"FR61","1978",8.43006574197155
"FR62","1978",7.49304903877468
"FR63","1978",8.07070373301408
"FR71","1978",7.0821947963613
"FR72","1978",5.03258734569496
"FR81","1978",5.88695041143286
"FR82","1978",6.47659523487623
"FR83","1978",9.38493058768412
"HR03","1978",10.9830898324331
"HR04","1978",6.37279652072188
"HU1","1978",4.28863796040968
"HU21","1978",4.26093387001521
"HU22","1978",4.3516708151198
"HU23","1978",4.62695686807119
"HU31","1978",5.05702778926444
"HU32","1978",4.96790283814499
"HU33","1978",4.72755340338253
"IE01","1978",8.24523164668271
"IE02","1978",9.02416940666408
"ITC1","1978",7.45901235967398
"ITC2","1978",11.8343254779083
"ITC3","1978",8.89927539515539
"ITC4","1978",8.1788173078389
"ITF1","1978",8.57374479310124
"ITF2","1978",7.41104434274191
"ITF3","1978",9.03146519640507
"ITF4","1978",5.13540636953907
"ITF5","1978",6.76388606224996
"ITF6","1978",8.7017572642061
"ITG1","1978",5.29837316878044
"ITG2","1978",5.7262148951041
"ITH3","1978",8.96514210345452
"ITH4","1978",16.0413844085207
"ITI1","1978",8.35425260543784
"ITI2","1978",7.59100554372583
"ITI4","1978",8.39242968263436
"LT","1978",6.08558387342918
"LU","1978",6.846065324997
"LV","1978",6.57246084039872
"MT","1978",0
"NL11","1978",5.96672202224639
"NL12","1978",5.88146304895797
"NL13","1978",5.74675576612445
"NL21","1978",5.81017612814324
"NL22","1978",5.65516818654388
"NL23","1978",6.10326192384029
"NL31","1978",6.05470854738859
"NL32","1978",5.97249364504074
"NL33","1978",6.12549263649141
"NL34","1978",5.24551880091818
"NL41","1978",5.8949507010759
"NL42","1978",5.39278255197161
"PL11","1978",5.05792505769335
"PL12","1978",4.89033209914956
"PL21","1978",6.31361453258473
"PL22","1978",5.99895434545954
"PL31","1978",4.75722876736081
"PL32","1978",5.50847338947866
"PL33","1978",5.46165786212808
"PL34","1978",5.14454970447618
"PL41","1978",4.41743184047954
"PL42","1978",5.36317239424409
"PL43","1978",4.97238605527485
"PL51","1978",5.33849100896178
"PL52","1978",5.38465132300298
"PL61","1978",4.51324236238209
"PL62","1978",6.13694416856742
"PL63","1978",5.52001002527688
"PT11","1978",10.6147711405248
"PT15","1978",5.02363104975389
"PT16","1978",10.0935235115261
"PT17","1978",7.0055373338111
"PT18","1978",6.45930839637582
"PT20","1978",0
"PT30","1978",0
"RO11","1978",6.14636269360172
"RO12","1978",5.41640144719376
"RO21","1978",4.77380256918572
"RO22","1978",3.57065132718811
"RO31","1978",4.44191709512209
"RO32","1978",4.43458485496129
"RO41","1978",4.48049851153698
"RO42","1978",5.47161723428416
"SE11","1978",4.54762191125532
"SE12","1978",4.81252342902978
"SE21","1978",5.05058639721504
"SE22","1978",5.42030655045067
"SE23","1978",5.81665247097076
"SE31","1978",4.11240040721646
"SE32","1978",4.88987236194782
"SE33","1978",4.54514346183456
"SI03","1978",8.16961050969888
"SI04","1978",13.4788510224434
"SK01","1978",3.22089884079874
"SK02","1978",3.68639755092265
"SK03","1978",5.72343221128459
"SK04","1978",5.56499432434661
"UKC","1978",6.85298715921549
"UKD","1978",8.0318398051856
"UKE","1978",6.56882178980571
"UKF","1978",5.78915726682533
"UKG","1978",5.65811393628929
"UKH","1978",5.07765335517234
"UKJ","1978",5.37548518881534
"UKK","1978",6.91527471742509
"UKL","1978",8.17357782620579
"UKM","1978",7.91612152232892
"UKN","1978",8.91518221266747
"AT11","1979",6.11555207643614
"AT12","1979",6.04633569852468
"AT13","1979",6.17306227844403
"AT21","1979",9.35226854439135
"AT22","1979",8.81151020392407
"AT31","1979",8.50860896340708
"AT32","1979",12.3977092460538
"AT33","1979",10.8820679077396
"AT34","1979",11.4642611269681
"BE10","1979",7.02750001847744
"BE21","1979",7.14276506207028
"BE22","1979",5.70389093195691
"BE23","1979",6.76906441302863
"BE24","1979",6.18376075528645
"BE25","1979",6.86239749873245
"BE31","1979",6.12709633375576
"BE32","1979",7.14892685692087
"BE33","1979",7.08705084731581
"BE34","1979",9.30061260364734
"BE35","1979",7.24472037097167
"BG31","1979",5.38822173667214
"BG32","1979",5.64214219910614
"BG33","1979",4.99497477784352
"BG34","1979",5.6526116239781
"BG41","1979",4.7017561361127
"BG42","1979",5.3828083576684
"CY","1979",3.65945449394645
"CZ01","1979",4.84102855772959
"CZ02","1979",5.34029328382444
"CZ03","1979",6.43045200592677
"CZ04","1979",5.55305097446092
"CZ05","1979",6.47364743723987
"CZ06","1979",5.20228093612858
"CZ07","1979",6.10574840667304
"CZ08","1979",6.35158298125354
"DE1","1979",7.71149025884145
"DE2","1979",7.81310968546359
"DE4","1979",4.67496689216323
"DE5","1979",6.13712924385338
"DE6","1979",5.85132072856591
"DE7","1979",6.56748278495909
"DE8","1979",4.6929306067013
"DE9","1979",6.27086170699762
"DEA","1979",6.8947318169923
"DEB","1979",6.74304221321696
"DEC","1979",8.39846695448124
"DED","1979",5.63246565124968
"DEE","1979",4.58774480244031
"DEF","1979",6.55454692955828
"DEG","1979",5.55750136055755
"DK01","1979",4.7549637671974
"DK02","1979",4.36466460595608
"DK03","1979",6.66042740831115
"DK04","1979",6.57818386214078
"DK05","1979",6.49176089500555
"EE","1979",5.55553839773721
"EL30","1979",4.06653225292722
"EL41","1979",5.57680103755606
"EL42","1979",0
"EL43","1979",6.09089335718503
"EL51","1979",6.06275914406829
"EL52","1979",6.09327383277317
"EL53","1979",6.45271760290913
"EL54","1979",11.5004424976485
"EL61","1979",5.90366780538272
"EL62","1979",13.2091668496529
"EL63","1979",7.98067200877253
"EL64","1979",5.41586437238299
"EL65","1979",7.20939051321589
"ES11","1979",13.9947183479739
"ES12","1979",12.4427266201081
"ES13","1979",11.96489184037
"ES21","1979",10.9406726237839
"ES22","1979",7.04646211644816
"ES23","1979",5.87790404433253
"ES24","1979",4.03126483253719
"ES30","1979",4.16419073609908
"ES41","1979",5.74626765930436
"ES42","1979",4.64663485972309
"ES43","1979",6.21244901533676
"ES51","1979",4.95974682918987
"ES52","1979",3.85294164177145
"ES53","1979",4.872499893109
"ES61","1979",4.66837103483438
"ES62","1979",2.41207355957143
"ES70","1979",3.00876978945194
"FI19","1979",5.10342251372506
"FI1B","1979",5.72597778148121
"FI1C","1979",5.42267679699953
"FI1D","1979",4.97798189119346
"FI20","1979",4.89590576938961
"FR10","1979",6.28866528523165
"FR21","1979",7.26241426900759
"FR22","1979",6.57180423833102
"FR23","1979",7.17587469746292
"FR24","1979",6.77574960093265
"FR25","1979",7.13021436082696
"FR26","1979",8.16585792101542
"FR30","1979",6.92988096754878
"FR41","1979",8.64321020258363
"FR42","1979",7.6299815414402
"FR43","1979",10.7354648909188
"FR51","1979",6.88438297854834
"FR52","1979",7.19483611671484
"FR53","1979",8.15341326013336
"FR61","1979",10.0293938899155
"FR62","1979",8.70669795970422
"FR63","1979",9.43461574214349
"FR71","1979",8.78392960065785
"FR72","1979",6.63176038220872
"FR81","1979",7.52505216011212
"FR82","1979",7.90026666445037
"FR83","1979",9.6958334379726
"HR03","1979",11.2808257060372
"HR04","1979",7.30750328113024
"HU1","1979",4.6739740802734
"HU21","1979",5.23951854735906
"HU22","1979",5.97882672860156
"HU23","1979",5.69541345229892
"HU31","1979",5.30289877051162
"HU32","1979",4.88036822839808
"HU33","1979",4.60286639724395
"IE01","1979",9.0054045832998
"IE02","1979",9.81841065047734
"ITC1","1979",7.25954150830448
"ITC2","1979",12.1447610622726
"ITC3","1979",11.1739494429118
"ITC4","1979",9.12510661141765
"ITF1","1979",8.3606784771555
"ITF2","1979",7.76390408601049
"ITF3","1979",10.1195352942898
"ITF4","1979",5.8002156842535
"ITF5","1979",7.57269483766593
"ITF6","1979",8.93068839648496
"ITG1","1979",5.35786410258121
"ITG2","1979",5.74082000504956
"ITH3","1979",8.35046666187152
"ITH4","1979",16.0960765119627
"ITI1","1979",9.30252970582633
"ITI2","1979",8.10457511780572
"ITI4","1979",9.95302873655376
"LT","1979",5.48382342978574
"LU","1979",8.31902954357113
"LV","1979",5.21701191314394
"MT","1979",0
"NL11","1979",7.30778782860575
"NL12","1979",7.29911218077834
"NL13","1979",6.92850704291357
"NL21","1979",6.39367710181355
"NL22","1979",6.43825896199328
"NL23","1979",7.49950958969262
"NL31","1979",7.86952382776342
"NL32","1979",7.76399494850403
"NL33","1979",7.41647764392871
